KBUY,QQY,Burlington Alamance Regional Airport,36.048611,-79.474998,6176
KBVI,BFP,Beaver County Airport,40.772499,-80.391403,987
KBVO,BVO,Bartlesville Municipal Airport,36.762501,-96.0112,4144
KBVS,MVW,Burlington/Mount Vernon Skagit Regional Airport,48.472748,-122.417976,10916
KBVX,BVX,Batesville Regional Airport,35.7262,-91.647301,1449
KBVY,BVY,Beverly Municipal Airport,42.584202,-70.916496,14318
KBWD,BWD,Brownwood Regional Airport,31.794722,-98.956665,4533
KBWG,BWG,Bowling Green Warren County Regional Airport,36.962223,-86.422218,7113
KBWI,BWI,Baltimore Washington International Airport,39.175362,-76.668297,438706
KBZN,BZN,Bozeman Yellowstone International Airport,45.777458,-111.152,51121
KCAE,CAE,Columbia Metropolitan Airport,33.938831,-81.119499,64000
KCAK,CAK,Akron Canton Airport,40.91608,-81.442101,72430
KCBF,CBF,Council Bluffs Municipal Airport,41.259201,-95.760597,4405
KCCB,CCB,Upland Cable Airport,34.111599,-117.688004,4427
KCCR,CCR,Concord Buchanan Field Airport,37.988888,-122.055557,30013
KCDC,CDC,Cedar City Regional Airport,37.700958,-113.098,12087
KCDR,CDR,Chadron Municipal Airport,42.834999,-103.097778,1777
KCDW,CDW,Caldwell Essex County Airport,40.875004,-74.280212,8240
KCEC,CEC,Crescent City Del Norte County Airport,41.779999,-124.235832,4817
KCEU,CEU,Clemson Oconee County Regional Airport,34.671902,-82.886497,7603
KCEW,CEW,Crestview Bob Sikes Airport,30.77883,-86.522102,1875
KCEZ,CEZ,Cortez Municipal Airport,37.302776,-108.62722,3960
KCGE,CGE,Cambridge Dorchester Airport,38.539299,-76.030403,2076
KCGF,CGF,Cleveland Cuyahoga County Airport,41.565182,-81.488052,17593
KCGI,CGI,Cape Girardeau Regional Airport,37.225311,-89.570702,10063
KCGS,CGS,College Park Airport,38.980598,-76.922302,1571
KCGZ,CGZ,Casa Grande Municipal Airport,32.883331,-111.75,9477
KCHA,CHA,Chattanooga Metropolitan Airport,35.035191,-85.203499,59721
KCHO,CHO,Charlottesville Albemarle Airport,38.138638,-78.452858,49534
KCHS,CHS,Charleston International Airport,32.898628,-80.040497,137386
KCIC,CIC,Chico Municipal Airport,39.79538,-121.858002,10516
KCID,CID,Cedar Rapids Eastern Iowa Airport,41.884682,-91.710701,57373
KCIU,CIU,Sault Sainte Marie Chippewa County International Airport,46.25,-84.470001,6016
KCKB,CKB,Clarksburg North Central West Virginia Airport,39.295555,-80.229446,8583
KCKC,GRM,Grand Marais Cook County Airport,47.838333,-90.383057,185
KCKV,CKV,Clarksville Montgomery County Regional Airport,36.621899,-87.415001,1189
KCLE,CLE,Cleveland Hopkins International Airport,41.410252,-81.853897,209799
KCLL,CLL,College Station Easterwood Airport,30.588579,-96.3638,27180
KCLS,CLS,Chehalis Centralia Airport,46.676998,-122.983002,3248
KCLT,CLT,Charlotte Douglas International Airport,35.214001,-80.9431,914873
KCLW,CLW,Tampa Clearwater Air Park Airport,27.9767,-82.758698,5314
KCMH,CMH,Columbus John Glenn International Airport,39.997971,-82.8918,212407
KCMI,CMI,Champaign University of Illinois Willard Airport,40.039665,-88.269051,19867
KCMX,CMX,Hancock Houghton County Memorial Airport,47.168411,-88.488998,5040
KCNI,QQC,Canton Cherokee County Regional Airport,34.310555,-84.423889,3650
KCNM,CNM,Carlsbad Cavern City Air Terminal Airport,32.337471,-104.263,5545
KCNO,CNO,Chino Airport,33.974701,-117.637001,18702
KCNY,CNY,Moab Canyonlands Field,38.759445,-109.746109,3351
KCOD,COD,Cody Yellowstone Regional Airport,44.52,-109.019997,9630
KCOE,COE,Coeur d'Alene Airport,47.773605,-116.824165,8693
KCOI,COI,Merritt Island Airport,28.3416,-80.685501,4212
KCON,CON,Concord Municipal Airport,43.202702,-71.502296,5509
KCOS,COS,Colorado Springs Airport,38.805801,-104.699997,76749
KCOU,COU,Columbia Regional Airport,38.818089,-92.219597,21275
KCPK,QQP,Chesapeake Regional Airport,36.665558,-76.320557,3824
KCPM,CPM,Compton Woodley Airport,33.889999,-118.244003,2528
KCPR,CPR,Casper Natrona County International Airport,42.908001,-106.463997,25933
KCPS,CPS,St. Louis Downtown Airport,38.573383,-90.146217,26133
KCRE,CRE,North Myrtle Beach Grand Strand Airport,33.811699,-78.7239,7349
KCRG,CRG,Jacksonville Executive at Craig Airport,30.3363,-81.514397,37978
KCRP,CRP,Corpus Christi International Airport,27.770361,-97.501198,40056
KCRQ,CLD,San Diego McClellan Palomar Airport,33.12825,-117.279999,85374
KCRW,CRW,Charleston Yeager Airport,38.373138,-81.593102,28913
KCSG,CSG,Columbus Metropolitan Airport,32.516331,-84.938797,18200
KCSV,CSV,Crossville Memorial Whitson Field Airport,35.951302,-85.084999,3420
KCTY,CTY,Cross City Airport,29.6355,-83.104797,1614
KCUB,CUB,Columbia Jim Hamilton Owens Airport,33.970501,-80.995201,6488
KCVG,CVG,Cincinnati Northern Kentucky International Airport,39.048828,-84.667801,245658
KCVN,CVN,Clovis Municipal Airport,34.427223,-103.078888,6576
KCVO,CVO,Corvallis Municipal Airport,44.501186,-123.285698,11836
KCWA,CWA,Wausau Central Wisconsin Airport,44.777611,-89.666702,17317
KCWC,KIP,Wichita Falls Kickapoo Downtown Airport,33.8578,-98.490402,1993
KCXL,CXL,Calexico International Airport,32.669498,-115.513,1995
KCXO,CXO,Conroe Lone Star Executive Airport,30.35236,-95.414497,24341
KCXP,CSN,Carson Airport,39.1922,-119.734001,6225
KCXY,HAR,Harrisburg Capital City Airport,40.217129,-76.851402,4792
KCYS,CYS,Cheyenne Regional Airport,41.155628,-104.809998,8598
KDAB,DAB,Daytona Beach International Airport,29.185192,-81.060829,101502
KDAL,DAL,Dallas Love Field Airport,32.847111,-96.8517,379526
KDAN,DAN,Danville Regional Airport,36.572899,-79.336098,4394
KDAY,DAY,Dayton International Airport,39.90237,-84.219299,85098
KDBQ,DBQ,Dubuque Regional Airport,42.400002,-90.699997,22489
KDCA,DCA,Washington Ronald Reagan National Airport,38.852081,-77.037697,516923
KDCU,DCU,Decatur Pryor Field Regional Airport,34.652699,-86.945396,3002
KDDC,DDC,Dodge City Regional Airport,37.763119,-99.965401,6626
KDEC,DEC,Decatur Airport,39.830002,-88.860001,10697
KDEN,DEN,Denver International Airport,39.861649,-104.672997,940379
KDET,DET,Detroit Coleman A. Young International Airport,42.409191,-83.009804,13757
KDFW,DFW,Dallas Fort Worth International Airport,32.89682,-97.037903,1110674
KDHN,DHN,Dothan Regional Airport,31.321329,-85.4496,19249
KDHT,DHT,Dalhart Municipal Airport,36.022579,-102.546997,1396
KDIK,DIK,Dickinson Theodore Roosevelt Regional Airport,46.797329,-102.801003,6675
KDLH,DLH,Duluth International Airport,46.842079,-92.193604,37528
KDLN,DLN,Dillon Airport,45.255402,-112.553001,755
KDLS,DLS,The Dalles Columbia Gorge Regional Airport,45.6185,-121.167,2351
KDNL,DNL,Augusta Daniel Field Airport,33.468098,-82.0392,8765
KDNN,DNN,Dalton Municipal Airport,34.766666,-84.966667,2240
KDPA,DPA,Chicago DuPage Airport,41.90694,-88.248199,55227
KDRO,DRO,Durango La Plata County Airport,37.151508,-107.752998,22070
KDRT,DRT,Del Rio International Airport,29.374201,-100.927002,5889
KDSM,DSM,Des Moines International Airport,41.53397,-93.663002,96365
KDTN,DTN,Shreveport Downtown Airport,32.540199,-93.745003,7968
KDTO,QQD,Denton Enterprise Airport,33.200832,-97.198059,10007
KDTS,DSI,Destin Fort Walton Beach Airport,30.399591,-86.470879,24361
KDTW,DTW,Detroit Metropolitan Wayne County Airport,42.21244,-83.353302,640336
KDUA,DUA,Durant Regional Airport,33.942299,-96.394501,2666
KDUC,DUC,Duncan Halliburton Airport,34.472221,-97.959724,1058
KDUJ,DUJ,DuBois Regional Airport,41.169998,-78.889999,5455
KDVL,DVL,Devils Lake Regional Airport,48.113056,-98.907501,3620
KDVN,DVN,Davenport Municipal Airport,41.610298,-90.588303,3653
KDVO,NOT,Novato Marin County Airport,38.143333,-122.555832,14218
KDVT,DVT,Phoenix Deer Valley Airport,33.688332,-112.082497,79959
KDWH,DWH,Houston David Wayne Hooks Memorial Airport,30.059999,-95.550003,32975
KDXR,DXR,Danbury Municipal Airport,41.371666,-73.482224,13842
KDYL,DYL,Doylestown Airport,40.333,-75.122299,5590
KEAR,EAR,Kearney Regional Airport,40.728333,-98.998886,9552
KEAT,EAT,Wenatchee Pangborn Memorial Airport,47.399723,-120.207779,9061
KEAU,EAU,Eau Claire Chippewa Valley Regional Airport,44.860001,-91.480003,9790
KECP,ECP,Panama City International Airport,30.35,-85.790001,45542
KEDC,EDC,Austin Executive Airport,30.389999,-97.559998,32324
KEDE,EDE,Northeastern Regional Airport,36.027699,-76.567101,2052
KEDN,ETS,Enterprise Municipal Airport,31.2997,-85.899902,3463
KEEN,EEN,Keene Dillant Hopkins Airport,42.898399,-72.270798,3618
KEFD,EFD,Houston Ellington Airport,29.6073,-95.158699,18657
KEGE,EGE,Eagle County Regional Airport,39.642551,-106.917,35886
KEGV,EGV,Eagle River Airport,45.929169,-89.265831,1278
KEIK,QQE,Erie Municipal Airport,40.010277,-105.048058,3813
KEKA,EKA,Eureka Murray Field Airport,40.805,-124.114998,3955
KEKM,EKI,Elkhart Municipal Airport,41.719398,-86.003197,5151
KEKO,EKO,Elko Regional Airport,40.824909,-115.791,6670
KEKX,EKX,Elizabethtown Regional Airport,37.688889,-85.92778,2797
KELD,ELD,El Dorado South Arkansas Regional Airport,33.22097,-92.813202,4896
KELM,ELM,Elmira Corning Regional Airport,42.16304,-76.895859,19241
KELN,ELN,Ellensburg Bowers Airport,47.033001,-120.530998,4697
KELP,ELP,El Paso International Airport,31.807249,-106.376999,93621
KELY,ELY,Ely Airport,39.301945,-114.841942,1022
KEMT,EMT,El Monte San Gabriel Valley Airport,34.080002,-118.029999,13578
KENV,ENV,Wendover Airport,40.718689,-114.029999,2574
KENW,ENW,Kenosha Regional Airport,42.595699,-87.927803,7308
KERI,ERI,Erie International Airport,42.082001,-80.176201,17174
KERV,ERV,Kerrville Municipal Airport,29.976667,-99.085556,8950
KESC,ESC,Escanaba Delta County Airport,45.72266,-87.093697,5187
KESN,ESN,Easton Airport,38.802776,-76.06778,13411
KETB,ETB,West Bend Municipal Airport,43.422199,-88.127899,1783
KEUG,EUG,Eugene Airport,44.12458,-123.210999,46750
KEVB,QQB,New Smyrna Beach Municipal Airport,29.055555,-80.948891,7937
KEVM,EVM,Eveleth Virginia Municipal Airport,47.426388,-92.495834,1223
KEVV,EVV,Evansville Regional Airport,38.036991,-87.532303,32752
KEWB,EWB,New Bedford Regional Airport,41.676945,-70.959167,13932
KEWK,EWK,Newton City County Airport,38.058201,-97.274498,4139
KEWN,EWN,New Bern Coastal Carolina Regional Airport,35.072971,-77.0429,18025
KEWR,EWR,New York Newark Liberty International Airport,40.692501,-74.168602,717561
KEYW,EYW,Key West International Airport,24.55611,-81.759499,36450
KFAR,FAR,Fargo Hector International Airport,46.92065,-96.815697,61943
KFAT,FAT,Fresno Yosemite International Airport,36.776192,-119.718002,69128
KFAY,FAY,Fayetteville Regional Airport,34.990002,-78.879997,25925
KFBL,FBL,Faribault Municipal Airport,44.324699,-93.310799,1670
KFCM,FCM,Minneapolis Flying Cloud Airport,44.827221,-93.457222,41888
KFDK,FDK,Frederick Municipal Airport,39.417599,-77.374298,17417
KFDY,FDY,Findlay Airport,41.011944,-83.66861,3866
KFET,FET,Fremont Municipal Airport,41.4491,-96.520203,2652
KFFM,FFM,Fergus Falls Municipal Airport,46.285618,-96.151375,2043
KFFT,FFT,Frankfort Capital City Airport,38.18,-84.900002,1969
KFFZ,MSC,Mesa Falcon Field Airport,33.4608,-111.727997,48354
KFHR,FRD,Friday Harbor Airport,48.524807,-123.026497,15624
KFHU,FHU,Fort Huachuca Sierra Vista Municipal Airport,31.58847,-110.344002,3102
KFIN,QQF,Bunnell Flagler County Airport,29.467501,-81.20639,5156
KFKL,FKL,Franklin Venango Regional Airport,41.379166,-79.859718,5038
KFLD,FLD,Fond du Lac County Airport,43.771198,-88.488403,3996
KFLG,FLG,Flagstaff Pulliam Airport,35.140308,-111.668999,14614
KFLL,FLL,Fort Lauderdale Hollywood International Airport,26.07258,-80.152702,433654
KFLO,FLO,Florence Regional Airport,34.18536,-79.723801,10527
KFME,FME,Fort Meade Tipton Airport,39.088482,-76.753716,3156
KFMN,FMN,Farmington Four Corners Regional Airport,36.741249,-108.228996,9988
KFMY,FMY,Fort Myers Page Field Airport,26.586611,-81.863197,29495
KFNL,FNL,Fort Collins Loveland Municipal Airport,40.45182,-105.011002,24227
KFNT,FNT,Flint Bishop International Airport,42.96542,-83.743599,30571
KFOD,FOD,Fort Dodge Regional Airport,42.551189,-94.191803,5643
KFOE,FOE,Topeka Regional Airport,38.950939,-95.663597,5992
KFOK,FOK,Westhampton Beach Francis S Gabresk Airport,40.843651,-72.631699,21656
KFPR,FPR,Fort Pierce St. Lucie County International Airport,27.4951,-80.368301,27397
KFRG,FRG,Farmingdale Republic Airport,40.733334,-73.416664,68676
KFRM,FRM,Fairmont Municipal Airport,43.643902,-94.415604,846
KFSD,FSD,Sioux Falls Regional Airport,43.582008,-96.741898,85373
KFSM,FSM,Fort Smith Regional Airport,35.336578,-94.367401,19032
KFTG,QQH,Denver Front Range Airport,39.785278,-104.543053,6124
KFTW,FTW,Fort Worth Meacham International Airport,32.819771,-97.362396,67995
KFTY,FTY,Atlanta Fulton County Airport,33.777195,-84.521141,51346
KFUL,FUL,Fullerton Municipal Airport,33.872013,-117.979782,22171
KFWA,FWA,Fort Wayne International Airport,40.97847,-85.195099,43884
KFXE,FXE,Fort Lauderdale Executive Airport,26.197269,-80.1707,74151
KFYV,FYV,Fayetteville Drake Field Airport,36.005089,-94.169998,6589
KGAD,GAD,Gadsden Northeast Alabama Regional Airport,33.97361,-86.087219,4229
KGAI,GAI,Gaithersburg Montgomery County Airpark,39.168331,-77.166,17047
KGBD,GBD,Great Bend Airport,38.34425,-98.8591,2805
KGCC,GCC,Gillette Campbell County Airport,44.346355,-105.532684,7125
KGCK,GCK,Garden City Regional Airport,37.927521,-100.723999,13360
KGCN,GCN,Grand Canyon National Park Airport,35.951942,-112.147499,2007
KGCY,GCY,Greeneville Greene County Municipal Airport,36.193001,-82.815102,1018
KGDV,GDV,Dawson Community Airport,47.13871,-104.806999,1876
KGED,GED,Georgetown Delaware Coastal Airport,38.688332,-75.357498,9372
KGEG,GEG,Spokane International Airport,47.619862,-117.532997,92546
KGFK,GFK,Grand Forks International Airport,47.949249,-97.176102,70690
KGFL,GFL,Glens Falls Floyd Bennett Memorial Airport,43.341202,-73.610298,3802
KGGE,GGE,Georgetown County Airport,33.311699,-79.319603,4107
KGGG,GGG,Longview East Texas Regional Airport,32.38401,-94.711403,13393
KGGW,GGW,Glasgow Airport,48.212776,-106.615555,3158
KGIF,GIF,Winter Haven's Gilbert Airport,28.062901,-81.753304,5077
KGJT,GJT,Grand Junction Regional Airport,39.12241,-108.526001,35465
KGKT,GKT,Sevierville Gatlinburg Airport,35.8578,-83.528702,3741
KGKY,QQG,Arlington Municipal Airport,32.66,-97.089996,9172
KGLD,GLD,Goodland Municipal Airport,39.370277,-101.699448,3469
KGLE,GLE,Gainesville Municipal Airport,33.651402,-97.196999,2754
KGLH,GLH,Greenville Mid Delta Regional Airport,33.484444,-90.985001,4169
KGLR,GLR,Gaylord Regional Airport,45.009998,-84.699997,5112
KGLS,GLS,Galveston Scholes International Airport,29.265329,-94.860397,7807
KGMU,GMU,Greenville Downtown Airport,34.848057,-82.349998,23844
KGNV,GNV,Gainesville Regional Airport,29.69005,-82.271698,44841
KGON,GON,New London Groton Airport,41.328888,-72.046387,13572
KGPI,FCA,Kalispell Glacier Park International Airport,48.310555,-114.256111,28229
KGPT,GPT,Gulfport Biloxi International Airport,30.407261,-89.07,25390
KGPZ,GPZ,Grand Rapids Itsaca County Airport,47.214443,-93.511108,1967
KGRB,GRB,Green Bay Austin Straubel International Airport,44.484631,-88.1297,38787
KGRD,GRD,Greenwood County Airport,34.248699,-82.159103,2095
KGRI,GRI,Grand Island Central Nebraska Regional Airport,40.967541,-98.309601,11133
KGRK,GRK,Killeen Fort Hood Regional Airport,31.067249,-97.828903,20471
KGRR,GRR,Grand Rapids Gerald R. Ford International Airport,42.880829,-85.522797,101969
KGSH,GSH,Goshen Municipal Airport,41.52639,-85.794167,3302
KGSO,GSO,Greensboro Piedmont Triad International Airport,36.097752,-79.937302,116596
KGSP,GSP,Greenville-Spartanburg International Airport,34.89566,-82.218803,74699
KGTF,GTF,Great Falls International Airport,47.482651,-111.370003,29226
KGTR,GTR,Golden Triangle Regional Airport,33.450329,-88.591301,8046
KGUC,GUC,Gunnison Crested Butte Regional Airport,38.533939,-106.932999,7932
KGUP,GUP,Gallup Municipal Airport,35.511112,-108.786667,5078
KGVL,GVL,Gainesville Lee Gilmer Memorial Airport,34.299999,-83.833336,7669
KGVT,GVT,Greenville Majors Airport,33.067829,-96.0653,4216
KGWO,GWO,Greenwood Leflore Airport,33.49432,-90.084702,1899
KGXY,GXY,Greeley Weld County Airport,40.427757,-104.636864,7071
KGYH,GDC,Greenville Donaldson Center Airport,34.75,-82.370003,6963
KGYI,PNX,Sherman North Texas Regional Airport,33.714169,-96.673615,6535
KGYR,GYR,Phoenix Goodyear Airport,33.426838,-112.367081,26697
KGYY,GYY,Chicago Gary International,41.610001,-87.410004,18465
KHAF,HAF,Half Moon Bay Airport,37.513401,-122.500999,3035
KHAO,HAO,Hamilton Butler County Regional Airport,39.360001,-84.519997,11642
KHBG,HBG,Hattiesburg Bobby L. Chain Municipal Airport,31.264999,-89.252777,3007
KHDN,HDN,Hayden Yampa Valley Airport,40.481159,-107.217003,13087
KHEF,MNZ,Manassas Regional Airport,38.721943,-77.518059,43981
KHEZ,HEZ,Natchez Adams County Airport,31.614721,-91.296387,1039
KHFD,HFD,Hartford Brainard Airport,41.736721,-72.649399,9293
KHGR,HGR,Hagerstown Regional Airport,39.700001,-77.720001,15051
KHHR,HHR,Hawthorne Municipal Airport,33.922993,-118.331543,31793
KHIB,HIB,Hibbing Range Regional Airport,47.386589,-92.838898,3897
KHII,HII,Lake Havasu City Airport,34.569695,-114.359726,7725
KHIO,HIO,Portland Hillsboro Airport,45.540001,-122.949997,60027
KHKS,HKS,Jackson Hawkins Field Airport,32.333675,-90.222298,5755
KHKY,HKY,Hickory Regional,35.741138,-81.389503,8421
KHLN,HLN,Helena Regional Airport,46.6068,-111.982002,5337
KHNB,HNB,Huntingburg Airport,38.299999,-86.949997,1863
KHND,HSH,Las Vegas Henderson Executive Airport,35.970001,-115.129997,66515
KHOB,HOB,Hobbs Lea County Regional Airport,32.687519,-103.217003,6314
KHON,HON,Huron Regional Airport,44.385189,-98.2285,2312
KHOT,HOT,Hot Springs Memorial Field Airport,34.478889,-93.096107,8088
KHOU,HOU,Houston William P. Hobby Airport,29.645411,-95.278801,298180
KHPN,HPN,White Plains Westchester County Airport,41.06694,-73.707497,234774
KHQM,HQM,Hoquiam Bowerman Airport,46.971111,-123.935555,1316
KHRL,HRL,Harlingen Valley International Airport,26.2285,-97.654297,20501
KHRO,HRO,Harrison Boone County Airport,36.26152,-93.154701,5148
KHSA,HSA,Bay St. Louis Stennis International Airport,30.360001,-89.449997,2325
KHSI,HSI,Hastings Municipal Airport,40.605556,-98.426941,1471
KHSV,HSV,Huntsville International Airport,34.637192,-86.775002,52568
KHTO,HTO,East Hampton Airport,40.959442,-72.251663,19406
KHTS,HTS,Huntington Tri State Airport,38.360001,-82.550003,12102
KHUF,HUF,Terre Haute Regional Airport,39.451462,-87.307503,4213
KHUM,HUM,Houma Terrebonne Airport,29.566944,-90.660835,14477
KHUT,HUT,Hutchinson Airport,38.068054,-97.861115,4125
KHVN,HVN,New Haven Tweed Airport,41.263748,-72.886803,20684
KHVR,HVR,Havre City County Airport,48.542969,-109.762001,1696
KHWD,HWD,Hayward Executive Airport,37.65889,-122.121666,31920
KHWO,HWO,Hollywood North Perry Airport,26.001221,-80.2407,15686
KHXD,HHH,Hilton Head Island Airport,32.220001,-80.690002,24783
KHYA,HYA,Hyannis Barnstable Municipal Airport,41.665833,-70.280556,28104
KHYI,HYI,San Marcos Municipal Airport,29.892778,-97.863052,28039
KHYR,HYR,Hayward Sawyer County Airport,46.024445,-91.444443,972
KHYS,HYS,Hays Regional Airport,38.846111,-99.27417,4756
KIAD,IAD,Washington Dulles International Airport,38.947441,-77.4599,534980
KIAG,IAG,Niagara Falls International Airport,43.10733,-78.946098,14977
KIAH,IAH,Houston George Bush Intercontinental Airport,29.98443,-95.3414,781092
KICT,ICT,Wichita Dwight D. Eisenhower National Airport,37.64994,-97.432999,141685
KIDA,IDA,Idaho Falls Regional Airport,43.513721,-112.07,21201
KIDP,IDP,Independence Municipal Airport,37.158401,-95.778397,2662
KIFP,IFP,Bullhead International Airport,35.155972,-114.558998,6261
KIGM,IGM,Kingman Airport,35.25,-113.93,1092
KIGQ,QQI,Chicago Lansing Municipal Airport,41.535,-87.529442,1340
KIKK,IKK,Greater Kankakee Airport,41.071381,-87.846199,1608
KIKV,QQK,Ankeny Regional Airport,41.691113,-93.566391,4429
KILG,ILG,Wilmington New Castle Airport,39.678719,-75.606499,36271
KILM,ILM,Wilmington International Airport,34.27066,-77.902496,53069
KILN,ILN,Wilmington Air Park Airport,39.428055,-83.792221,9565
KIML,IML,Imperial Municipal Airport,40.5093,-101.621002,328
KIMM,IMM,Immokalee Regional Airport,26.433201,-81.401001,3250
KIMT,IMT,Iron Mountain Ford Airport,45.818352,-88.114502,6293
KIND,IND,Indianapolis International Airport,39.717289,-86.294601,291625
KINL,INL,Falls International Airport,48.565578,-93.4021,3689
KINT,INT,Winston-Salem Smith Reynolds Airport,36.13372,-80.222,22893
KIOW,IOW,Iowa City Municipal Airport,41.639198,-91.546501,6597
KIPL,IPL,Imperial County Airport,32.834209,-115.578003,9945
KIPT,IPT,Williamsport Regional Airport,41.241829,-76.920998,9471
KIRK,IRK,Kirksville Municipal Airport,40.092499,-92.543892,4118
KISM,ISM,Kissimmee Gateway Airport,28.29093,-81.435013,36844
KISN,ISN,Williston Sloulin Field International Airport,48.177929,-103.641998,12190
KISO,ISO,Kinston Regional Jetport,35.326668,-77.616669,5657
KISP,ISP,Islip Long Island MacArthur Airport,40.79525,-73.100197,53153
KITH,ITH,Ithaca Tompkins Regional Airport,42.490341,-76.463593,18207
KIWA,AZA,Phoenix Mesa Gateway Airport,33.299999,-111.650002,108407
KIWD,IWD,Ironwood Gogebic Iron County Airport,46.525555,-90.131668,4247
KIWI,ISS,Wiscasset Airport,43.961399,-69.712601,1992
KIWS,IWS,Houston West Airport,29.816668,-95.666664,17221
KIXD,JCI,Kansas City New Century Aircenter Airport,38.830002,-94.889999,14121
KIYK,IYK,Inyokern Airport,35.656666,-117.82917,2655
KIZA,SQA,Santa Ynez Airport,34.606945,-120.075554,1076
KJAC,JAC,Jackson Hole Airport,43.60733,-110.737,35287
KJAN,JAN,Jackson Evers International Airport,32.311161,-90.075798,44013
KJAX,JAX,Jacksonville International Airport,30.494049,-81.687798,138506
KJBR,JBR,Jonesboro Municipal Airport,35.831699,-90.6464,10816
KJEF,JEF,Jefferson City Memorial Airport,38.59222,-92.156387,7165
KJFK,JFK,New York John F. Kennedy International Airport,40.639751,-73.7789,767879
KJHW,JHW,Jamestown Chautauqua County Airport,42.150555,-79.258057,5583
KJKA,GUF,Gulf Shores Jack Edwards Airport,30.290501,-87.671799,16966
KJLN,JLN,Joplin Regional Airport,37.15181,-94.498199,12985
KJMS,JMS,Jamestown Regional Airport,46.919998,-98.669998,4957
KJOT,JOT,Joliet Regional Airport,41.517776,-88.175552,1284
KJQF,USA,Concord Regional Airport,35.385139,-80.711189,36601
KJRB,JRB,New York Downtown Manhattan Heliport,40.70121,-74.009003,37430
KJST,JST,Johnstown Cambria County Airport,40.310001,-78.830002,8879
KJVL,JVL,Janesville Southern Wisconsin Regional Airport,42.683334,-89.01667,8442
KJXN,JXN,Jackson County Airport,42.258888,-84.461388,2611
KJZI,JZI,Charleston Executive Airport,32.700001,-80,21095
KKLS,KLS,Kelso Southwest Washington Regional Airport,46.150002,-122.900002,2424
KLAA,LAA,Lamar Municipal Airport,38.060001,-102.68,1452
KLAF,LAF,Lafayette Purdue University Airport,40.411945,-86.933609,25371
KLAL,LAL,Lakeland Linder Regional Airport,27.98,-82.010002,26551
KLAN,LAN,Lansing Capital Region International Airport,42.77866,-84.586601,36457
KLAR,LAR,Laramie Regional Airport,41.31361,-105.673058,4506
KLAS,LAS,Las Vegas McCarran International Airport,36.080051,-115.152,833943
KLAW,LAW,Lawton Fort Sill Regional Airport,34.560001,-98.410004,7361
KLAX,LAX,Los Angeles International Airport,33.94252,-118.406998,1183158
KLBB,LBB,Lubbock Preston Smith International Airport,33.663631,-101.821999,64359
KLBE,LBE,Latrobe Arnold Palmer Regional Airport,40.274601,-79.4067,20674
KLBF,LBF,North Platte Regional Airport,41.126202,-100.683601,7403
KLBL,LBL,Liberal Mid-America Regional Airport,37.044167,-100.959999,6521
KLBT,LBT,Lumberton Municipal Airport,34.61404,-79.060112,2051
KLBX,LJN,Lake Jackson Texas Gulf Coast Regional Airport,29.038334,-95.456947,3981
KLCH,LCH,Lake Charles Regional Airport,30.12608,-93.223396,12692
KLCI,LCI,Laconia Municipal Airport,43.571388,-71.421112,7221
KLCK,LCK,Columbus Rickenbacker International Airport,39.813782,-82.927803,26284
KLCM,CLM,Port Angeles Fairchild International Airport,48.121883,-123.49511,6091
KLCQ,LCQ,Lake City Gateway Airport,30.181883,-82.575287,4246
KLDJ,LDJ,Linden Airport,40.616669,-74.25,8224
KLEB,LEB,Lebanon Municipal Airport,43.62611,-72.3041,16606
KLEE,LEE,Leesburg International Airport,28.833332,-81.816666,15780
KLEW,LEW,Auburn Airport,44.099998,-70.23333,4861
KLEX,LEX,Lexington Blue Grass Airport,38.036499,-84.605797,75130
KLFK,LFK,Lufkin Angelina County Airport,31.234011,-94.75,2094
KLFT,LFT,Lafayette Regional Airport,30.20525,-91.987602,34127
KLGA,LGA,New York LaGuardia Airport,40.777248,-73.872597,623347
KLGB,LGB,Long Beach Airport,33.817719,-118.151001,126027
KLGC,LGC,LaGrange Callaway Airport,33.0075,-85.070831,5666
KLGD,LGD,La Grande Union County Airport,45.289722,-118.004997,1823
KLGU,LGU,Logan Cache Airport,41.787498,-111.855003,19569
KLHZ,LFN,Louisburg Triangle North Executive Airport,36.0233,-78.330299,3270
KLIC,LIC,Limon Municipal Airport,39.269482,-103.664658,617
KLIT,LIT,Little Rock Clinton National Airport,34.729439,-92.224297,91915
KLMT,LMT,Klamath Falls Airport,42.156132,-121.733002,6271
KLNA,LNA,Palm Beach County Park Airport,26.59304,-80.084999,9513
KLNK,LNK,Lincoln Airport,40.850971,-96.759201,42667
KLNN,LNN,Willoughby Lost Nation Municipal Airport,41.683998,-81.389702,2217
KLNS,LNS,Lancaster Airport,40.12236,-76.294296,31276
KLOM,BBX,Philadelphia Wings Field Airport,40.137501,-75.265099,6551
KLOT,LOT,Romeoville Lewis University Airport,41.607224,-88.096107,14088
KLOU,LOU,Louisville Bowman Field Airport,38.228001,-85.663696,10895
KLOZ,LOZ,London Corbin Airport,37.087223,-84.076942,1704
KLQK,LQK,Pickens County Airport,34.883331,-82.699997,1646
KLRD,LRD,Laredo International Airport,27.543791,-99.461502,40025
KLRU,LRU,Las Cruces International Airport,32.290833,-106.921669,5042
KLSE,LSE,La Crosse Regional Airport,43.879261,-91.256599,12510
KLUK,LUK,Cincinnati Municipal Lunken Airport,39.103329,-84.418602,60637
